id_to_hoc,id_mon,ma_mon,ten_mon,so_tc,so_tc_so,is_vuot,nhom_to,to,lop,ds_lop,ds_khoa,is_kdk,sl_dk,sl_cp,sl_cl,tkb,is_hl,enable,hauk,is_dk,gc_enable,is_rot,is_ctdt,is_chctdt,is_kg_lt,thu,tbd,so_tiet,is_kg_huy_kqdk,is_kg_xet_trungtkb,ten_mon_eg
-5805760087592552615,-6317517291161690969,809306,,3,3.0,False,01,,DVA1241,['DVA1241'],['XHVA'],False,19,25,6,"Thứ 3,từ 09:00 đến 11:30,Ph C.B004,GV Huỳnh Thống Nhất,06/05/25 đến 20/05/25<hr>Thứ 3,từ 09:00 đến 11:30,Ph C.B004,GV Huỳnh Thống Nhất,10/06/25 đến 17/06/25<hr>Thứ 3,từ 09:00 đến 11:30,Ph C.B004,GV Huỳnh Thống Nhất,24/06/25 <hr>Thứ 4,từ 09:50 đến 11:30,Ph C.B004,GV Huỳnh Thống Nhất,07/05/25 đến 21/05/25<hr>Thứ 4,từ 09:50 đến 11:30,Ph C.B004,GV Huỳnh Thống Nhất,11/06/25 đến 18/06/25<hr>Thứ 4,từ 09:50 đến 11:30,Ph C.B004,GV Huỳnh Thống Nhất,25/06/25 <hr>Thứ 5,từ 09:00 đến 11:30,Ph C.B004,GV Huỳnh Thống Nhất,08/05/25 đến 22/05/25<hr>Thứ 5,từ 09:00 đến 11:30,Ph C.B004,GV Huỳnh Thống Nhất,12/06/25 đến 19/06/25",False,True,True,False,,False,False,False,False,0,0,0,False,False,
-5321852841900394587,-8102899826560514402,809308,,3,3.0,False,01,,DVA1241,['DVA1241'],['XHVA'],False,19,25,6,"Thứ 4,từ 13:00 đến 15:50,Ph C.B003,GV Nguyễn Thị Thanh Bình,07/05/25 đến 21/05/25<hr>Thứ 4,từ 13:00 đến 15:50,Ph C.B003,GV Nguyễn Thị Thanh Bình,11/06/25 đến 18/06/25<hr>Thứ 4,từ 13:00 đến 15:50,Ph C.B003,GV Nguyễn Thị Thanh Bình,25/06/25 <hr>Thứ 5,từ 07:00 đến 08:40,Ph C.B004,GV Nguyễn Thị Thanh Bình,08/05/25 đến 22/05/25<hr>Thứ 5,từ 07:00 đến 08:40,Ph C.B004,GV Nguyễn Thị Thanh Bình,12/06/25 đến 19/06/25<hr>Thứ 5,từ 07:00 đến 08:40,Ph C.B004,GV Nguyễn Thị Thanh Bình,26/06/25 <hr>Thứ 6,từ 09:00 đến 11:30,Ph C.B006,GV Nguyễn Thị Thanh Bình,09/05/25 đến 23/05/25<hr>Thứ 6,từ 09:00 đến 11:30,Ph C.B006,GV Nguyễn Thị Thanh Bình,13/06/25 đến 20/06/25",False,True,True,False,,False,False,False,False,0,0,0,False,False,
-6808043883437875143,-6155118971664050055,809311,,3,3.0,False,01,,DVA1241,['DVA1241'],['XHVA'],False,19,25,6,"Thứ 3,từ 07:00 đến 08:40,Ph C.B004,GV Phạm Kim Oanh,06/05/25 đến 20/05/25<hr>Thứ 3,từ 07:00 đến 08:40,Ph C.B004,GV Phạm Kim Oanh,10/06/25 đến 17/06/25<hr>Thứ 3,từ 07:00 đến 08:40,Ph C.B004,GV Phạm Kim Oanh,24/06/25 <hr>Thứ 4,từ 07:00 đến 09:50,Ph C.B004,GV Phạm Kim Oanh,07/05/25 đến 21/05/25<hr>Thứ 4,từ 07:00 đến 09:50,Ph C.B004,GV Phạm Kim Oanh,11/06/25 đến 18/06/25<hr>Thứ 4,từ 07:00 đến 09:50,Ph C.B004,GV Phạm Kim Oanh,25/06/25 <hr>Thứ 5,từ 13:00 đến 15:50,Ph C.B004,GV Phạm Kim Oanh,08/05/25 đến 22/05/25<hr>Thứ 5,từ 13:00 đến 15:50,Ph C.B004,GV Phạm Kim Oanh,12/06/25 đến 19/06/25",False,True,True,False,,False,False,False,False,0,0,0,False,False,
-8152116806178403570,-4995735401116098172,810421,,3,3.0,False,01,,DSU1241,['DSU1241'],['XHSU'],False,21,25,4,"Thứ 2,từ 09:50 đến 11:30,Ph C.B002,GV Phạm Xuân Vũ,05/05/25 đến 19/05/25<hr>Thứ 2,từ 13:00 đến 15:50,Ph C.B004,GV Phạm Xuân Vũ,05/05/25 đến 19/05/25<hr>Thứ 2,từ 09:50 đến 11:30,Ph C.B002,GV Phạm Xuân Vũ,09/06/25 đến 16/06/25<hr>Thứ 2,từ 13:00 đến 15:50,Ph C.B004,GV Phạm Xuân Vũ,09/06/25 đến 16/06/25<hr>Thứ 2,từ 09:50 đến 11:30,Ph C.B002,GV Phạm Xuân Vũ,23/06/25 <hr>Thứ 2,từ 13:00 đến 15:50,Ph C.B004,GV Phạm Xuân Vũ,23/06/25 <hr>Thứ 3,từ 09:00 đến 11:30,Ph C.B003,GV Phạm Xuân Vũ,06/05/25 đến 20/05/25<hr>Thứ 3,từ 09:00 đến 11:30,Ph C.B003,GV Phạm Xuân Vũ,10/06/25 đến 17/06/25",False,True,True,False,,False,False,False,False,0,0,0,False,False,
-7129789456275147960,-9197042544448960504,810509,,2,2.0,False,01,,DSU1241,['DSU1241'],['XHSU'],False,21,21,0,"Thứ 2,từ 07:00 đến 09:50,Ph C.B002,GV Trần Thị Thái Hà,05/05/25 đến 19/05/25<hr>Thứ 2,từ 07:00 đến 09:50,Ph C.B002,GV Trần Thị Thái Hà,09/06/25 đến 23/06/25<hr>Thứ 3,từ 07:00 đến 08:40,Ph C.B003,GV Trần Thị Thái Hà,06/05/25 đến 20/05/25<hr>Thứ 3,từ 07:00 đến 08:40,Ph C.B003,GV Trần Thị Thái Hà,10/06/25 đến 24/06/25",False,False,True,False,Hết sĩ số,False,False,False,False,0,0,0,False,False,
-5996016081125425437,-4993298921030745859,811057,,3,3.0,False,01,,DDI1241,['DDI1241'],['XHDI'],False,14,25,11,"Thứ 3,từ 09:00 đến 11:30,Ph C.B002,GV Trần Quốc Việt,13/05/25 đến 20/05/25<hr>Thứ 3,từ 09:00 đến 11:30,Ph C.B002,GV Trần Quốc Việt,10/06/25 đến 24/06/25<hr>Thứ 5,từ 09:00 đến 11:30,Ph C.B002,GV Trần Quốc Việt,15/05/25 đến 22/05/25<hr>Thứ 5,từ 09:00 đến 11:30,Ph C.B002,GV Trần Quốc Việt,12/06/25 đến 26/06/25<hr>Thứ 6,từ 09:00 đến 11:30,Ph C.E202,GV Trần Quốc Việt,16/05/25 đến 23/05/25<hr>Thứ 6,từ 09:00 đến 11:30,Ph C.E202,GV Trần Quốc Việt,13/06/25 đến 27/06/25",False,True,True,False,,False,False,False,False,0,0,0,False,False,                              
-7913717431497095545,-6441534208691143699,811078,,1,1.0,False,01,,DDI1241,['DDI1241'],['XHDI'],False,14,25,11,"Thứ 2,từ 09:00 đến 11:30,Ph C.B105,GV Trần Quốc Việt,12/05/25 đến 19/05/25<hr>Thứ 2,từ 09:00 đến 11:30,Ph C.B105,GV Trần Quốc Việt,09/06/25 đến 23/06/25<hr>Thứ 4,từ 13:00 đến 15:50,Ph C.B002,GV Trần Quốc Việt,14/05/25 đến 21/05/25<hr>Thứ 4,từ 13:00 đến 15:50,Ph C.B002,GV Trần Quốc Việt,11/06/25 đến 25/06/25",False,True,True,False,,False,False,False,False,0,0,0,False,False,                              
-6334719341429278862,-8769945585021944204,811409,,2,2.0,False,01,,DDI1241,['DDI1241'],['XHDI'],False,14,25,11,<hr><hr><hr><hr><hr><hr><hr><hr><hr><hr><hr>,False,True,True,False,,False,False,False,False,0,0,0,False,False,
-5293697127820648640,-4615396368573168395,813313,,3,3.0,False,01,,DSA1241,['DSA1241'],['NN'],False,60,60,0,"Thứ 3,từ 13:00 đến 16:40,Ph 1.A102,GV Nguyễn Thị Thu Vân,20/05/25 đến 24/06/25<hr>Thứ 4,từ 07:50 đến 11:30,Ph 1.C102,GV Nguyễn Thị Thu Vân,21/05/25 đến 25/06/25",False,False,True,False,Hết sĩ số,False,False,False,False,0,0,0,False,False,
-9114116930407988093,-6700761285689499425,813406,,3,3.0,False,01,,DAN1241,['DAN1241'],['NN'],False,55,55,0,"Thứ 2,từ 07:50 đến 11:30,Ph 1.C203,GV Phạm Quốc Hưng,19/05/25 đến 23/06/25<hr>Thứ 4,từ 07:50 đến 11:30,Ph 1.C203,GV Phạm Quốc Hưng,21/05/25 đến 25/06/25",False,False,True,False,Hết sĩ số,False,False,False,False,0,0,0,False,False,
-4792032627882748228,-6914463563702867912,813410,,3,3.0,False,01,,DAN1241,['DAN1241'],['NN'],False,34,55,21,"Thứ 3,từ 07:50 đến 11:30,Ph 1.C203,GV Lê Thị Thanh Hà,20/05/25 đến 24/06/25<hr>Thứ 5,từ 07:50 đến 11:30,Ph 1.C203,GV Lê Thị Thanh Hà,22/05/25 đến 26/06/25",False,True,True,False,,False,False,False,False,0,0,0,False,False,
-8301882170129951371,-6793138762833941189,815501,,3,3.0,False,01,,DGT1241,['DGT1241'],['GT'],False,96,95,0,"Thứ 4,từ 09:00 đến 11:30,Ph 1.B001,GV Phan Thị Thanh Hương,07/05/25 đến 18/06/25<hr>Thứ 4,từ 09:00 đến 11:30,Ph 1.B001,GV Phan Thị Thanh Hương,25/06/25 <hr>Thứ 6,từ 09:00 đến 11:30,Ph 1.B003,GV Phan Thị Thanh Hương,09/05/25 đến 20/06/25",False,False,True,False,Hết sĩ số,False,False,False,False,0,0,0,False,False,
-5260071141560309580,-6643322630474514471,815508,,2,2.0,False,01,,DGT1241,['DGT1241'],['GT'],False,76,95,19,"Thứ 2,từ 07:00 đến 08:40,Ph 1.A201,GV Dương Thanh Tùng,19/05/25 đến 23/06/25<hr>Thứ 3,từ 09:00 đến 11:30,Ph 1.A101,GV Dương Thanh Tùng,20/05/25 đến 24/06/25",False,True,True,False,,False,False,False,False,0,0,0,False,False,
-5309210318134487639,-8831625727866247496,816419,,2,2.0,False,01,,DNH1241,['DNH1241'],['NTNT'],False,8,10,2,"Thứ 4,từ 09:00 đến 11:30,Ph C.A103B,GV Nguyễn Đức Linh,07/05/25 đến 25/06/25<hr>Thứ 5,từ 09:00 đến 11:30,Ph C.A103B,GV Nguyễn Đức Linh,08/05/25 đến 26/06/25",False,True,True,False,,False,False,False,False,0,0,0,False,False,
-6642747376514014972,-7528862703948970030,816426,,2,2.0,False,01,,DNH1241,['DNH1241'],['NTNT'],False,12,13,1,"Thứ 4,từ 09:00 đến 11:30,Ph C.A104B,GV Nguyễn Thị Như Ngọc,07/05/25 đến 25/06/25<hr>Thứ 5,từ 09:00 đến 11:30,Ph C.A104,GV Nguyễn Thị Như Ngọc,08/05/25 đến 26/06/25",False,True,True,False,,False,False,False,False,0,0,0,False,False,
-7619095356430519329,-6040115075235353223,816433,,2,2.0,False,01,,DNH1241,['DNH1241'],['NTNT'],False,20,20,0,"Thứ 2,từ 13:00 đến 15:50,Ph C.NT002,GV Nguyễn Xuân Chiến,05/05/25 đến 23/06/25<hr>Thứ 3,từ 13:00 đến 15:50,Ph C.NT002,GV Nguyễn Xuân Chiến,06/05/25 đến 24/06/25",False,False,True,False,Hết sĩ số,False,False,False,False,0,0,0,False,False,
-8778258464632212035,-9133746900969101328,817407,,3,3.0,False,01,,DMI1241,['DMI1241'],['MI'],False,34,34,0,"Thứ 2,từ 07:00 đến 09:50,Ph C.NT102,GV Cao Minh Hồng Hạnh,19/05/25 đến 23/06/25<hr>Thứ 3,từ 07:00 đến 09:50,Ph C.NT102,GV Cao Minh Hồng Hạnh,20/05/25 đến 24/06/25<hr>Thứ 4,từ 13:00 đến 16:40,Ph C.NT102,GV Cao Minh Hồng Hạnh,21/05/25 đến 25/06/25",False,False,True,False,Hết sĩ số,False,False,False,False,0,0,0,False,False,
-8115052436448577377,-8409545280866668973,817411,,3,3.0,False,01,,DMI1241,['DMI1241'],['MIMI'],False,30,34,4,"Thứ 2,từ 13:00 đến 15:50,Ph C.E602,GV Nguyễn Ngọc Thanh,05/05/25 đến 19/05/25<hr>Thứ 2,từ 13:00 đến 15:50,Ph C.E602,GV Nguyễn Ngọc Thanh,09/06/25 đến 23/06/25<hr>Thứ 4,từ 07:00 đến 09:50,Ph C.C101,GV Nguyễn Ngọc Thanh,07/05/25 đến 21/05/25<hr>Thứ 4,từ 07:00 đến 09:50,Ph C.C101,GV Nguyễn Ngọc Thanh,11/06/25 đến 25/06/25<hr>Thứ 5,từ 07:00 đến 10:40,Ph C.E602,GV Nguyễn Ngọc Thanh,08/05/25 đến 22/05/25<hr>Thứ 5,từ 07:00 đến 10:40,Ph C.E602,GV Nguyễn Ngọc Thanh,12/06/25 đến 26/06/25",False,True,True,False,,False,False,False,False,0,0,0,False,False,
-5888509980876641484,-8408694349894680376,817506,,2,2.0,False,01,,DMI1241,['DMI1241'],['NT_076'],False,32,34,2,"Thứ 3,từ 13:00 đến 15:50,Ph C.B002,GV Nguyễn Thị Thu Tâm,06/05/25 đến 20/05/25<hr>Thứ 3,từ 13:00 đến 15:50,Ph C.B002,GV Nguyễn Thị Thu Tâm,10/06/25 đến 17/06/25<hr>Thứ 5,từ 13:00 đến 15:50,Ph C.B002,GV Nguyễn Thị Thu Tâm,08/05/25 đến 22/05/25<hr>Thứ 5,từ 13:00 đến 15:50,Ph C.B002,GV Nguyễn Thị Thu Tâm,12/06/25 đến 19/06/25<hr>Thứ 6,từ 07:00 đến 09:50,Ph C.B004,GV Nguyễn Thị Thu Tâm,09/05/25 đến 23/05/25<hr>Thứ 6,từ 07:00 đến 09:50,Ph C.B004,GV Nguyễn Thị Thu Tâm,13/06/25 đến 20/06/25",False,True,True,False,,False,False,False,False,0,0,0,False,False,
-8235908698723593732,-5800156275108378033,819402,,3,3.0,False,01,,DGM1241,['DGM1241'],['GMGM'],False,66,68,2,"Thứ 2,từ 13:00 đến 17:30,Ph 2.C002,GV Nguyễn Phương Thảo,05/05/25 đến 09/06/25<hr>Thứ 4,từ 07:00 đến 11:30,Ph 2.C002,GV Nguyễn Phương Thảo,07/05/25 đến 11/06/25",False,True,True,False,,False,False,False,False,0,0,0,False,False,
-7123384748206723065,-8613260609875434716,819503,,2,2.0,False,01,,DGM1241,['DGM1241'],['GM'],False,61,61,0,"Thứ 2,từ 13:00 đến 16:40,Ph 2.B005,GV Nguyễn Thị Thanh Dung,19/05/25 đến 23/06/25<hr>Thứ 4,từ 07:00 đến 10:40,Ph 2.B005,GV Nguyễn Thị Thanh Dung,21/05/25 đến 25/06/25",False,False,True,False,Hết sĩ số,False,False,False,False,0,0,0,False,False,
-6751959333563023010,-7423645239703014691,819504,,2,2.0,False,01,,DGM1241,['DGM1241'],['GM'],False,98,98,0,"Thứ 5,từ 07:00 đến 08:40,Ph 2.B203,GV Võ Phan Thu Hương,08/05/25 đến 12/06/25<hr>Thứ 6,từ 09:00 đến 11:30,Ph 2.B004,GV Võ Phan Thu Hương,09/05/25 đến 13/06/25",False,False,True,False,Hết sĩ số,False,False,False,False,0,0,0,False,False,
-9147253755824069697,-8791342174305869585,820346,,2,2.0,False,01,,DGD1241,['DGD1241'],['LCGD'],False,17,17,0,"Thứ 5,từ 13:00 đến 14:40,Ph 2.B104,GV Nguyễn Thị Việt Hà,22/05/25 đến 26/06/25<hr>Thứ 6,từ 13:00 đến 15:50,Ph 2.B104,GV Nguyễn Thị Việt Hà,23/05/25 đến 27/06/25",False,False,True,False,Hết sĩ số,False,False,False,False,0,0,0,False,False,
-4782846462071888592,-7870624349173584964,820482,,2,2.0,False,01,,DGD1241,['DGD1241'],[],False,17,40,23,"Thứ 5,từ 09:50 đến 11:30,Ph 2.B104,GV Huỳnh Thị Kim Quyên,22/05/25 đến 26/06/25<hr>Thứ 6,từ 09:00 đến 11:30,Ph 2.B104,GV Huỳnh Thị Kim Quyên,23/05/25 đến 27/06/25",False,True,True,False,,False,False,False,False,0,0,0,False,False,
-6372568261416729218,-9002208966606056932,820505,,2,2.0,False,01,,DGD1241,['DGD1241'],['LCGD'],False,17,40,23,"Thứ 2,từ 13:00 đến 15:50,Ph 1.C203,GV Nguyễn Thị Lệ Giang,19/05/25 đến 23/06/25<hr>Thứ 3,từ 09:50 đến 11:30,Ph 1.C201,GV Nguyễn Thị Lệ Giang,20/05/25 đến 24/06/25",False,True,True,False,,False,False,False,False,0,0,0,False,False,
-6945752199704463299,-8187798678974691859,820507,,2,2.0,False,01,,DGD1241,['DGD1241'],['LCGD'],False,16,40,24,"Thứ 2,từ 15:50 đến 17:30,Ph 1.C102,GV Nguyễn Thị Lệ Giang,19/05/25 đến 23/06/25<hr>Thứ 3,từ 13:00 đến 15:50,Ph 1.C305,GV Nguyễn Thị Lệ Giang,20/05/25 đến 24/06/25",False,True,True,False,,False,False,False,False,0,0,0,False,False,
-5331810804589181442,-7989927257591910646,821404,,4,4.0,False,01,,DKH1241,['DKH1241'],['TN'],False,24,28,4,"Thứ 2,từ 13:00 đến 14:40,Ph 1.C303,GV Lê Minh Thanh Châu,19/05/25 đến 23/06/25<hr>Thứ 5,từ 07:00 đến 10:40,Ph 1.C302,GV Lê Minh Thanh Châu,22/05/25 đến 26/06/25<hr>Thứ 6,từ 07:00 đến 10:40,Ph 1.C301,GV Lê Minh Thanh Châu,23/05/25 đến 27/06/25",False,True,True,False,,False,False,False,False,0,0,0,False,False,
-5223748400011383307,-7942369491683722032,822314,,3,3.0,False,01,,DLD1241,['DLD1241'],['XH'],False,8,25,17,"Thứ 3,từ 13:00 đến 15:50,Ph C.B006,GV Trần Quốc Việt,06/05/25 đến 20/05/25<hr>Thứ 3,từ 13:00 đến 15:50,Ph C.B006,GV Trần Quốc Việt,10/06/25 đến 17/06/25<hr>Thứ 4,từ 09:00 đến 11:30,Ph C.B002,GV Trần Quốc Việt,07/05/25 đến 21/05/25<hr>Thứ 4,từ 09:00 đến 11:30,Ph C.B002,GV Trần Quốc Việt,11/06/25 đến 18/06/25<hr>Thứ 4,từ 09:00 đến 11:30,Ph C.B002,GV Trần Quốc Việt,25/06/25 <hr>Thứ 5,từ 07:00 đến 08:40,Ph C.B003,GV Trần Quốc Việt,08/05/25 đến 22/05/25<hr>Thứ 5,từ 07:00 đến 08:40,Ph C.B003,GV Trần Quốc Việt,12/06/25 đến 19/06/25<hr>Thứ 5,từ 07:00 đến 08:40,Ph C.B003,GV Trần Quốc Việt,26/06/25 ",False,True,True,False,,False,False,False,False,0,0,0,False,False,
-4634877820590581199,-5737167168128260817,822511,,2,2.0,False,01,,DLD1241,['DLD1241'],['XHLD'],False,23,25,2,"Thứ 3,từ 09:00 đến 11:30,Ph C.B006,GV Phạm Viết Hồng,06/05/25 đến 20/05/25<hr>Thứ 3,từ 09:00 đến 11:30,Ph C.B006,GV Trần Thị Thanh Vân,10/06/25 đến 24/06/25<hr>Thứ 5,từ 09:50 đến 11:30,Ph C.B006,GV Phạm Viết Hồng,08/05/25 đến 22/05/25<hr>Thứ 5,từ 09:50 đến 11:30,Ph C.B006,GV Trần Thị Thanh Vân,12/06/25 đến 26/06/25",False,True,True,False,,False,False,False,False,0,0,0,False,False,
-7416924788119692527,-8084365700936521307,832026,,3,3.0,False,01,,DKE1241,['DKE1241'],['TEKE'],False,105,105,0,"Thứ 3,từ 07:50 đến 11:30,Ph 1.B001,GV Nguyễn Thị Ngọc Tú,20/05/25 đến 24/06/25<hr>Thứ 5,từ 07:50 đến 11:30,Ph 1.B102,GV Nguyễn Thị Ngọc Tú,22/05/25 đến 26/06/25",False,False,True,False,Hết sĩ số,False,False,False,False,0,0,0,False,False,                              
-6489644342489644442,-4618651202474837274,832051,,4,4.0,False,01,,DKE1232,['DKE1232'],['TEKE'],False,105,105,0,"Thứ 4,từ 07:50 đến 11:30,Ph C.E205,GV Nguyễn Thị Trúc Anh,18/06/25 đến 23/07/25<hr>Thứ 5,từ 09:00 đến 11:30,Ph C.E205,GV Nguyễn Thị Trúc Anh,19/06/25 đến 24/07/25<hr>Thứ 6,từ 09:00 đến 11:30,Ph C.E205,GV Nguyễn Thị Trúc Anh,20/06/25 đến 25/07/25",False,False,True,False,Hết sĩ số,False,False,False,False,0,0,0,False,False,                              
-7621770818787442681,-8410926435819505636,832060,,3,3.0,False,01,,DKE1211,['DKE1211'],['TEKE'],False,110,110,0,"Thứ 2,từ 07:50 đến 11:30,Ph C.E201,GV Lê Ngọc Đoan Trang,16/06/25 đến 21/07/25<hr>Thứ 3,từ 07:50 đến 11:30,Ph C.E201,GV Lê Ngọc Đoan Trang,17/06/25 đến 22/07/25",False,False,True,False,Hết sĩ số,False,False,False,False,0,0,0,False,False,                              
-7616222831359671553,-7175398926617224632,832107,,3,3.0,False,01,,DTN1241,['DTN1241'],['TEKE'],False,42,105,63,"Thứ 2,từ 07:50 đến 11:30,Ph 2.A104,GV Lê Thông Tiến,05/05/25 đến 19/05/25<hr>Thứ 2,từ 07:50 đến 11:30,Ph 2.A104,GV Lê Thông Tiến,09/06/25 đến 23/06/25<hr>Thứ 3,từ 07:50 đến 11:30,Ph 2.A104,GV Lê Thông Tiến,06/05/25 đến 20/05/25<hr>Thứ 3,từ 07:50 đến 11:30,Ph 2.A104,GV Lê Thông Tiến,10/06/25 đến 24/06/25",False,True,True,False,,False,False,False,False,0,0,0,False,False,                              
-7936084800917094704,-5610027196504759453,833502,,2,2.0,False,01,,DQK1241,['DQK1241'],['QDQK'],False,60,60,0,"Thứ 4,từ 13:00 đến 16:40,Ph 1.A016,GV Cổ Tồn Minh Đăng,07/05/25 đến 25/06/25",False,False,True,False,Hết sĩ số,False,False,False,False,0,0,0,False,False,
-5607368229952610280,-6728798487117459091,834216,,3,3.0,False,01,,DCM1241,['DCM1241'],['MOKM'],False,20,25,5,"Thứ 3,từ 07:00 đến 09:50,Ph 1.C201,GV Nguyễn Kỳ Phùng,06/05/25 đến 17/06/25<hr>Thứ 3,từ 07:00 đến 09:50,Ph 1.C201,GV Nguyễn Kỳ Phùng,24/06/25 <hr>Thứ 4,từ 07:00 đến 09:50,Ph 1.C301,GV Nguyễn Kỳ Phùng,07/05/25 đến 18/06/25",False,True,True,False,,False,False,False,False,0,0,0,False,False,                              
